Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Violation Time,Violation County,From Hours In Effect,To Hours In Effect,Vehicle Color,Vehicle Year,Meter Number,Violation Post Code,Violation Description
EXR9587,NY,PAS,12/5/2016,46,SUBN,HONDA,0243P,K,,,RD,2015,,25 3,46A-Double Parking (Non-COM)
GSZ9928,NY,PAS,12/16/2016,38,SUBN,JEEP,1140A,BX,0830A,0700P,BK,2016,,28 2,38-Failure to Display Muni Rec
FMM6878,NY,PAS,12/9/2016,21,SUBN,TOYOT,1157A,K,1130A,0100P,BL,2014,,14 3,21-No Parking (street clean)
GKC3901,NY,PAS,12/6/2016,40,SUBN,JEEP,1120A,BX,,,WH,2016,,22 2,40-Fire Hydrant
T698225C,NY,OMT,12/9/2016,38,SUBN,CHEVR,0825A,Q,0800A,1000P,BK,2013,,37-A,38-Failure to Display Muni Rec
GGB3797,NY,PAS,12/9/2016,21,4DSD,HYUND,1137A,K,1130A,0100P,WH,2016,,W 32,21-No Parking (street clean)
66797MB,NY,COM,12/7/2016,36,VAN,CHEVR,1213P,BX,,,BK,2013,,,PHTO SCHOOL ZN SPEED VIOLATION
17004MD,NY,COM,12/6/2016,36,VAN,FORD,0204P,BX,,,WH,2012,,,PHTO SCHOOL ZN SPEED VIOLATION
47830MD,NY,COM,12/3/2016,48,DELV,PETER,0105P,NY,,,WHITE,2014,,54 1,48-Bike Lane
HDH9086,NY,PAS,12/14/2016,38,2DSD,SMART,1137A,K,0900A,0700P,BK,2016,,03 3,38-Failure to Display Muni Rec
HCC1077,NY,PAS,12/9/2016,36,SUBN,DODGE,1102A,BK,,,BK,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
51570MG,NY,COM,12/15/2016,19,VAN,HINO,1047A,Q,,,WH,2015,,30 4,19-No Stand (bus stop)
53857ME,NY,COM,12/6/2016,42,VAN,CHEVR,0809A,NY,0700A,0700P,WHITE,2014,144-3968,03 6,42-Exp. Muni-Mtr (Com. Mtr. Z)
HCR7463,NY,PAS,12/13/2016,71,SUBN,FORD,0327P,Q,,,GY,2013,,E 42,71A-Insp Sticker Expired (NYS)
NYC231,NY,PAS,12/25/2016,7,SUBN,SUBAR,0922A,QN,,,BK,2015,,,FAILURE TO STOP AT RED LIGHT
40877ME,NY,COM,12/23/2016,36,VAN,FORD,0227P,BK,,,WH,2013,,,PHTO SCHOOL ZN SPEED VIOLATION
HAB9021,NY,PAS,12/16/2016,38,4DSD,TOYOT,0338P,R,0800A,0700P,BK,2013,,02-P,38-Failure to Display Muni Rec
35744BB,NY,OMR,12/9/2016,14,BUS,,1003A,K,,,YW,2012,,31 3,14-No Standing
70867MH,NY,COM,12/20/2016,42,VAN,DODGE,0232P,NY,0700A,0700P,WH,2015,144-3256,02 6,42-Exp. Muni-Mtr (Com. Mtr. Z)
T706849C,NY,OMT,12/27/2016,38,4DSD,HONDA,0217P,K,0900A,0700P,GY,2016,,N 32,38-Failure to Display Muni Rec
GEG8852,NY,PAS,12/19/2016,36,4DSD,TOYOT,1109A,BK,,,WH,2013,,,PHTO SCHOOL ZN SPEED VIOLATION
ENR8863,NY,PAS,12/16/2016,36,SUBN,DODGE,1001A,BX,,,GY,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
HJP7155,NY,PAS,12/3/2016,20,SUBN,KIA,1145A,NY,,,BK,2013,,D 17,20A-No Parking (Non-COM)
GUV2777,NY,PAS,12/1/2016,36,SUBN,AUDI,1103A,QN,,,BK,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
62703ME,NY,COM,12/19/2016,21,VAN,CHEVR,0952A,NY,0900A,1030A,BL,2014,,31 7,21-No Parking (street clean)
EWY4310,NY,PAS,12/15/2016,36,SUBN,NISSA,1221P,QN,,,GY,2012,,,PHTO SCHOOL ZN SPEED VIOLATION
GYH7713,NY,PAS,12/3/2016,31,4DSD,VOLKS,0710A,NY,,,WH,2015,,01 8,31-No Stand (Com. Mtr. Zone)
ELL8572,NY,PAS,12/2/2016,36,SUBN,NISSA,1153A,BX,,,GY,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
61368JW,NY,COM,12/21/2016,16,PICK,NS/OT,0805A,NY,0700A,0700P,WHITE,2014,,82,16-No Std (Com Veh) Com Plate
67099ME,NY,COM,12/27/2016,78,VAN,ME/BE,0347A,NY,0900P,0500A,WHT,2014,-,,
CXC8681,NY,PAS,12/16/2016,36,SUBN,MINI,1146A,BX,,,BL,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
HBE1525,NY,PAS,12/5/2016,36,4DSD,VOLKS,1110A,BK,,,BK,2012,,,PHTO SCHOOL ZN SPEED VIOLATION
CHD1525,NY,PAS,12/2/2016,98,4DSD,ME/BE,1138A,Q,,,BK,2013,,21 4,98-Obstructing Driveway
ESD5503,NY,PAS,12/24/2016,21,4DSD,INFIN,0748A,Q,0730A,0800A,BK,2015,,M 42,21-No Parking (street clean)
GPT6387,NY,PAS,12/3/2016,37,SUBN,HONDA,1024A,K,0900A,0700P,BL,2016,301-3620,02 3,37-Expired Muni Meter
T621916C,NY,OMT,12/6/2016,21,4DSD,TOYOT,0911A,K,0900A,1030A,BLACK,2012,,W 31,21-No Parking (street clean)
1R34H,NY,OMT,12/23/2016,46,TAXI,TOYOT,0930A,NY,,,YW,2014,,07 6,46A-Double Parking (Non-COM)
46541MH,NY,COM,12/7/2016,69,VAN,HINO,0422P,NY,0700A,0600P,WH,2016,,31 6,69-Failure to Disp Muni Recpt
CYF4004,NY,PAS,12/23/2016,71,4DSD,TOYOT,0845A,Q,,,WH,2014,,T 42,71A-Insp Sticker Expired (NYS)
929RN,NY,SRF,12/22/2016,36,SUBN,TOYOT,1139A,BK,,,GY,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
GJA9630,NY,PAS,12/15/2016,21,4DSD,LEXUS,0957A,K,0930A,1100A,BK,2015,,05 3,21-No Parking (street clean)
T642529C,NY,OMT,12/6/2016,36,4DSD,TOYOT,0828A,BX,,,BK,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
HJF3477,NY,OMS,12/23/2016,31,SUBN,JEEP,0515P,NY,0700A,0600P,RD,2017,,62,31-No Stand (Com. Mtr. Zone)
GWF1424,NY,PAS,12/26/2016,40,4DSD,NISSA,0558P,K,,,BK,2015,,E 32,40-Fire Hydrant
HHL6737,NY,PAS,12/8/2016,20,SUBN,SUBAR,0722A,Q,0700A,0400P,GY,2016,,G 41,20A-No Parking (Non-COM)
HEF7782,NY,PAS,12/15/2016,40,SUBN,HONDA,0711A,K,,,GY,2016,,S 31,40-Fire Hydrant
GCN3895,NY,PAS,12/14/2016,36,2DSD,ME/BE,1142A,BK,,,RD,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
HGR8292,NY,PAS,12/5/2016,48,SUBN,CHRYS,0140P,NY,,,WH,2016,,CC1,48-Bike Lane
T695017C,NY,OMT,12/20/2016,36,SUBN,TOYOT,0911A,BX,,,GY,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
EXS3753,NY,PAS,12/31/2016,21,4DSD,HONDA,0017A,K,1200A,0300A,BLACK,2014,,O 31,21-No Parking (street clean)
N203394C,NY,OMT,12/7/2016,5,SUBN,FORD,0244P,BK,,,WH,2014,,,BUS LANE VIOLATION
HLN4687,NY,PAS,12/27/2016,21,SDN,NISSA,0813A,K,0800A,0930A,WHITE,2017,-,,
ENE3812,NY,PAS,12/13/2016,36,SUBN,FORD,1214P,BX,,,BK,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
GUJ7918,NY,PAS,12/16/2016,37,4DSD,NISSA,0533P,NY,0900A,0700P,GY,2015,102-3128,75 1,37-Expired Muni Meter
HGU9961,NY,PAS,12/5/2016,7,SUBN,AUDI,1015A,BK,,,BK,2016,,,FAILURE TO STOP AT RED LIGHT
GSW7730,NY,PAS,12/9/2016,21,2DSD,SMART,1159A,Q,1130A,0100P,GY,2015,,52-A,21-No Parking (street clean)
HEZ7401,NY,PAS,12/27/2016,21,4DSD,MAZDA,0853A,K,0830A,1000A,GY,2016,,32 3,21-No Parking (street clean)
GSY2484,NY,PAS,12/13/2016,36,SUBN,INFIN,0253P,BK,,,PR,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
BBP5893,NY,PAS,12/15/2016,9,SUBN,TOYOT,1002A,Q,,,GY,2014,,36-A,09-Blocking the Box
H231CL,NY,PAS,12/27/2016,7,SUBN,CHEVR,1111A,QN,,,RD,2017,,,FAILURE TO STOP AT RED LIGHT
551825,NY,PAS,12/15/2016,7,4DSD,BUICK,1137A,ST,,,WH,2012,,,FAILURE TO STOP AT RED LIGHT
HAC8836,NY,PAS,12/5/2016,71,SUBN,BMW,0850P,NY,,,BK,2014,,5,71A-Insp Sticker Expired (NYS)
57685MJ,NY,COM,12/5/2016,40,TK,FORD,0733A,NY,ALL,ALL,WT,2016,-,,
FXH6666,NY,PAS,12/21/2016,36,SUBN,LINCO,0811A,QN,,,BK,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
T688090C,NY,OMT,12/19/2016,21,4DSD,TOYOT,0840A,NY,0830A,1000A,BK,2014,,B 77,21-No Parking (street clean)
YXK73N,NJ,PAS,12/23/2016,36,WAGO,JEEP,0915A,BK,,,SL,2012,,,PHTO SCHOOL ZN SPEED VIOLATION
HCW6859,NY,PAS,12/18/2016,71,SUBN,CHEVR,0819A,NY,,,GY,2016,,16 7,71A-Insp Sticker Expired (NYS)
HCC2588,NY,PAS,12/11/2016,98,SDN,LEXUS,1100P,K,ALL,ALL,GY,2016,-,,
FHM7144,NY,PAS,12/20/2016,70,4DSD,HYUND,0443P,Q,,,GY,2016,,25 4,70A-Reg. Sticker Expired (NYS)
GXP9523,NY,PAS,12/8/2016,36,SUBN,HONDA,1047A,QN,,,GY,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
HKH7951,NY,PAS,12/14/2016,21,SUBN,FORD,1156A,BX,1130A,0100A,WH,2016,-,,
21245LV,NY,OML,12/10/2016,21,SUBN,FORD,0841A,NY,0830A,0900A,BK,2016,,B 77,21-No Parking (street clean)
HLF4827,NY,PAS,12/6/2016,20,SUBN,TOYOT,0400P,K,0800A,0600P,BK,2017,,SPCL,20A-No Parking (Non-COM)
DDG1100,NY,PAS,12/9/2016,71,4DSD,NISSA,1128A,BX,,,BL,2016,,22 2,71A-Insp Sticker Expired (NYS)
FYD6116,NY,PAS,12/20/2016,21,SUBN,LEXUS,0821A,K,0800A,0930A,WH,2015,,N 32,21-No Parking (street clean)
DWV5408,NY,PAS,12/8/2016,71,SUBN,FORD,0915A,NY,,,GY,2013,,19 6,71A-Insp Sticker Expired (NYS)
HFK1863,NY,PAS,12/20/2016,19,4DSD,TOYOT,0553P,BX,,,BLACK,2016,,51 2,19-No Stand (bus stop)
13660MD,NY,COM,12/21/2016,19,DELV,KENWO,0805A,NY,,,RD,2013,,23,19-No Stand (bus stop)
HJD3805,NY,OMS,12/6/2016,36,SUBN,NISSA,1238P,BK,,,GY,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
T718629C,NY,OMT,12/2/2016,21,SUBN,HONDA,0940A,Q,0930A,1100A,BK,2016,,F 41,21-No Parking (street clean)
BZE7911,NY,PAS,12/3/2016,14,4DSD,BMW,0324P,NY,,,BK,2016,,M 99,14-No Standing
HDW5540,NY,PAS,12/16/2016,36,2DSD,BMW,1122A,BK,,,WH,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
GYC9339,NY,PAS,12/23/2016,5,4DSD,HONDA,0936A,BK,,,BK,2015,,,BUS LANE VIOLATION
T706892C,NY,OMT,12/1/2016,21,4DSD,HONDA,1221P,K,1130A,0100P,BK,2014,,05 3,21-No Parking (street clean)
GBU5128,NY,PAS,12/24/2016,39,SUBN,LEXUS,0605P,NY,0900A,0700P,GY,2015,,66 1,39-Overtime PKG-Time Limt Post
33181MB,NY,COM,12/7/2016,14,REFG,ISUZU,1051A,NY,,,WH,2013,,17 6,14-No Standing
FZJ1037,NY,PAS,12/16/2016,36,4DSD,INFIN,1054A,BK,,,WH,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
HLY2248,NY,PAS,12/27/2016,20,SUBN,JEEP,0246P,NY,0800A,0600P,BLACK,2017,,01A,20A-No Parking (Non-COM)
BHT8676,NY,PAS,12/15/2016,36,SUBN,NISSA,1130A,BK,,,GY,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
90591MH,NY,COM,12/22/2016,40,UTIL,FORD,0147P,Q,,,BK,2016,,CC1,40-Fire Hydrant
HFX9568,NY,PAS,12/13/2016,36,SUBN,NISSA,1210P,QN,,,GY,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
HAP2103,NY,PAS,12/3/2016,19,SUBN,PORSC,0323P,NY,ALL,ALL,BK,2016,-,,
DUV5760,NY,PAS,12/2/2016,36,4DSD,HONDA,1233P,BX,,,WH,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
GEB5698,NY,PAS,12/6/2016,36,SUBN,HONDA,0917A,QN,,,GY,2013,,,PHTO SCHOOL ZN SPEED VIOLATION
EVR4925,NY,PAS,12/28/2016,38,4DSD,NISSA,1153A,Q,0900A,0700P,WHITE,2015,,27 4,38-Failure to Display Muni Rec
T699415C,NY,OMT,12/13/2016,36,4DSD,TOYOT,0955A,BX,,,WH,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
GRV6540,NY,PAS,12/28/2016,19,4DSD,NISSA,1158A,Q,,,GY,2014,,30 4,19-No Stand (bus stop)
133VVN,NY,ORG,12/15/2016,36,SUBN,NISSA,0733A,BK,,,BK,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
HDL2038,NY,PAS,12/3/2016,14,4DSD,HONDA,1138P,NY,1000P,0600A,GY,2014,,15D,14-No Standing
19002PC,NY,IRP,12/2/2016,47,REFG,INTER,0247P,NY,0700A,0700P,BLUE,2012,,40 7,47-Double PKG-Midtown
HBX2023,NY,PAS,12/19/2016,21,SDN,INFIN,0957A,K,0930A,1100A,GY,2015,-,,
FXZ6485,NY,PAS,12/15/2016,36,4DSD,CHRYS,0940A,QN,,,GY,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
GND7103,NY,PAS,12/7/2016,20,4DSD,FORD,0212P,Q,0800A,0600P,BK,2014,,24 4,20A-No Parking (Non-COM)
T677143C,NY,OMT,12/14/2016,36,4DSD,NISSA,0834A,BK,,,BK,2013,,,PHTO SCHOOL ZN SPEED VIOLATION
HCL2981,NY,OMS,12/6/2016,36,SUBN,JEEP,0825A,BK,,,GY,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
HBT2771,NY,PAS,12/7/2016,20,SUBN,NISSA,0330P,NY,0800A,0600P,GY,2015,,J 77,20A-No Parking (Non-COM)
DTC6600,NY,PAS,12/2/2016,70,SUBN,DODGE,0252P,NY,,,RED,2014,,55 1,70A-Reg. Sticker Expired (NYS)
BRL5720,NY,PAS,12/14/2016,36,SUBN,HONDA,1003A,BK,,,BL,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
GRD5784,NY,PAS,12/3/2016,38,SUBN,NS/OT,0842A,K,0800A,1200A,GREY,2012,,41 3,38-Failure to Display Muni Rec
GZP3647,NY,PAS,12/20/2016,36,SUBN,BMW,0303P,BK,,,BK,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
ESW8269,NY,PAS,12/23/2016,37,SUBN,CHEVR,0230P,K,0800A,0700P,GY,2016,319-3008,15 3,37-Expired Muni Meter
DKL7465,NY,PAS,12/4/2016,7,SUBN,FORD,1209P,QN,,,BK,2017,,,FAILURE TO STOP AT RED LIGHT
GVA5975,NY,PAS,12/12/2016,36,SUBN,BMW,0907A,ST,,,BK,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
L20FRA,NJ,PAS,12/20/2016,36,PKUP,DODGE,0256P,BK,,,BLACK,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
FLM6217,NY,PAS,12/16/2016,38,SUBN,MAZDA,0837P,BX,0800A,1000P,BK,2014,,D 21,38-Failure to Display Muni Rec
HGM3292,NY,PAS,12/12/2016,31,SUBN,JEEP,0100P,NY,0800A,0600P,BL,2016,,64,31-No Stand (Com. Mtr. Zone)
AA85779,NY,PAS,12/16/2016,14,SDN,DODGE,1122P,K,ALL,ALL,WHITE,2016,-,,
HGF7173,NY,PAS,12/25/2016,7,SUBN,FORD,1241P,QN,,,WH,2016,,,FAILURE TO STOP AT RED LIGHT
ELY4107,NY,PAS,12/26/2016,71,SUBN,FORD,0751P,BX,ALL,ALL,SILVE,2014,-,,
ELC6513,NY,PAS,12/28/2016,21,SUBN,HONDA,0848A,Q,0830A,1000A,BLACK,2016,,M 41,21-No Parking (street clean)
GWE2325,NY,PAS,12/2/2016,37,SUBN,LEXUS,1151A,K,0803A,0700P,BR,2015,310-3053,06 3,37-Expired Muni Meter
HFV2574,NY,PAS,12/21/2016,36,4DSD,NISSA,0120P,BK,,,GY,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
GYJ2532,NY,PAS,12/3/2016,37,4DSD,ME/BE,0427P,Q,0800A,0700P,BK,2013,408-1893,17 4,37-Expired Muni Meter
5LJ965,MA,PAS,12/1/2016,36,SD,TOYOT,0302P,QN,,,,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
GWC9744,NY,PAS,12/6/2016,21,4DSD,TOYOT,0856A,K,0830A,1000A,GY,2015,,06 3,21-No Parking (street clean)
Z684TH,NY,PAS,12/20/2016,36,SUBN,BMW,0853A,BX,,,GY,2017,,,PHTO SCHOOL ZN SPEED VIOLATION
HLX1619,NY,PAS,12/9/2016,21,SUBN,HONDA,1157A,K,1130A,0100P,BK,2016,,19 3,21-No Parking (street clean)
FAZ7750,NY,PAS,12/1/2016,70,4DSD,HONDA,1239P,K,,,BL,2015,,33 3,70A-Reg. Sticker Expired (NYS)
HCW2161,NY,PAS,12/12/2016,37,4DSD,HYUND,0637P,Q,0900A,0700P,RD,2016,428-3077,A 41,37-Expired Muni Meter
HKN7310,NY,PAS,12/1/2016,21,4DSD,KIA,0824A,K,0800A,0930A,GY,2013,,M 31,21-No Parking (street clean)
HDW2855,NY,PAS,12/14/2016,7,4DSD,MAZDA,1202P,QN,,,BL,2016,,,FAILURE TO STOP AT RED LIGHT
HAP4410,NY,PAS,12/21/2016,36,4DSD,CHRYS,1138A,BK,,,BK,2012,,,PHTO SCHOOL ZN SPEED VIOLATION
HKV1952,NY,PAS,12/1/2016,38,4DSD,HONDA,0309P,K,0800A,0700P,BK,2016,,18 3,38-Failure to Display Muni Rec
41818MH,NY,COM,12/22/2016,78,VAN,FORD,0150A,R,0900P,0500A,WHITE,2016,-,,
B85HCX,NJ,PAS,12/23/2016,7,TRK,TOYOT,0253P,QN,,,BRONZ,2017,,,FAILURE TO STOP AT RED LIGHT
HAU3827,NY,PAS,12/15/2016,16,4DSD,INFIN,0815A,NY,0800A,0600P,RED,2015,,15E,16A-No Std (Com Veh) Non-COM
DCL1406,NY,PAS,12/22/2016,70,4DSD,SUBAR,1039A,K,,,GY,2016,,24 3,70A-Reg. Sticker Expired (NYS)
FMP2487,NY,PAS,12/21/2016,36,SUBN,ME/BE,0934A,QN,,,BL,2017,,,PHTO SCHOOL ZN SPEED VIOLATION
GZN7560,NY,PAS,12/16/2016,36,SUBN,JEEP,1007A,BK,,,WH,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
60154MD,NY,COM,12/19/2016,48,REFG,ISUZU,0156P,NY,,,WH,2014,,CC1,48-Bike Lane
HHV9371,NY,PAS,12/2/2016,36,4DSD,BMW,0212P,QN,,,WH,2013,,,PHTO SCHOOL ZN SPEED VIOLATION
U544RE,NY,PAS,12/9/2016,21,4DSD,BMW,0748A,K,0730A,0800A,WHITE,2015,,41 3,21-No Parking (street clean)
31339MD,NY,COM,12/12/2016,38,VAN,DODGE,1210P,NY,0800A,1000P,WHITE,2013,,44 7,38-Failure to Display Muni Rec
DZS6513,NY,PAS,12/20/2016,36,SUBN,JEEP,1220P,BK,,,GY,2013,,,PHTO SCHOOL ZN SPEED VIOLATION
756VT5,MA,PAS,12/13/2016,36,UT,LEXUS,1216P,BK,,,,2013,,,PHTO SCHOOL ZN SPEED VIOLATION
GDZ9536,NY,PAS,12/21/2016,36,SUBN,DODGE,0152P,ST,,,WH,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
52554MJ,NY,COM,12/31/2016,38,VAN,FORD,1217P,K,0800A,0700P,WH,2016,,03 3,38-Failure to Display Muni Rec
GWF4469,NY,PAS,12/20/2016,36,SUBN,FORD,1227P,BK,,,WH,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
GLM9191,NY,PAS,12/28/2016,21,SUBN,TOYOT,0740A,BX,0730A,0800A,BLACK,2013,-,,
GZH9705,NY,PAS,12/16/2016,21,SUBN,CHRYS,1132A,K,1100A,1230A,BLACK,2015,,15 3,21-No Parking (street clean)
HLE2838,NY,OMS,12/20/2016,36,4DSD,NISSA,1247P,BK,,,BL,2017,,,PHTO SCHOOL ZN SPEED VIOLATION
HFB6467,NY,PAS,12/5/2016,46,SUBN,TOYOT,0951A,BX,,,WH,2016,,D 21,46A-Double Parking (Non-COM)
HFT4652,NY,PAS,12/6/2016,40,SUBN,TOYOT,0100P,K,,,BK,2016,,J 32,40-Fire Hydrant
93326MC,NY,COM,12/1/2016,69,VAN,FORD,1027A,NY,0700A,0700P,WH,2013,,G 17,69-Failure to Disp Muni Recpt
83579MH,NY,COM,12/21/2016,48,4DSD,FORD,0350P,NY,,,BK,2013,,CC1,48-Bike Lane
S62GVF,NJ,PAS,12/23/2016,36,WAGO,HONDA,1125A,BK,,,BLUE,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
T704150C,NY,OMT,12/22/2016,40,SUBN,TOYOT,0426P,NY,,,BK,2016,,A 77,40-Fire Hydrant
HEE3139,NY,PAS,12/2/2016,36,SUBN,CHRYS,1103A,BK,,,BK,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
CRE6800,NY,PAS,12/16/2016,21,4DSD,ACURA,0959A,BX,0930A,1100A,WH,2015,,50 2,21-No Parking (street clean)
T712283C,NY,OMT,12/16/2016,21,SUBN,CHEVR,0821A,BX,0800A,0930A,BK,2013,,J 21,21-No Parking (street clean)
EHA9225,NY,PAS,12/23/2016,71,4DSD,NISSA,1016A,R,,,WH,2014,,09-A,71A-Insp Sticker Expired (NYS)
BZR5300,NY,PAS,12/13/2016,36,4DSD,SUBAR,0930A,QN,,,GY,2013,,,PHTO SCHOOL ZN SPEED VIOLATION
FFV3751,NY,PAS,12/29/2016,71,SUBN,MITSU,0239P,BX,,,BK,2015,,14 2,71A-Insp Sticker Expired (NYS)
GDW2504,NY,PAS,12/27/2016,70,4DSD,HONDA,1229P,K,,,GY,2015,,03 3,70A-Reg. Sticker Expired (NYS)
T706038C,NY,OMT,12/16/2016,36,SUBN,TOYOT,0407P,QN,,,GR,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
DZE2510,NY,PAS,12/9/2016,36,SUBN,JEEP,1032A,QN,,,GY,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
FYB5117,NY,PAS,12/14/2016,36,SUBN,CHEVR,0957A,MN,,,GY,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
HJJ8821,NY,PAS,12/9/2016,24,4DSD,TOYOT,0709A,NY,0700A,0400P,BK,2013,,G 10,24-No Parking (exc auth veh)
DHW4008,NY,PAS,12/12/2016,50,SUBN,TOYOT,0913P,K,ALL,ALL,GY,2015,-,,
74854MC,NY,COM,12/22/2016,14,PICK,FORD,0121P,NY,0100P,0700P,WHITE,2012,,16 6,14-No Standing
HGL6863,NY,PAS,12/12/2016,7,SUBN,HONDA,0119P,ST,,,BK,2016,,,FAILURE TO STOP AT RED LIGHT
72119MD,NY,COM,12/6/2016,16,REFG,ISUZU,0224P,NY,,,WH,2014,,CC1,16-No Std (Com Veh) Com Plate
GXN2165,NY,PAS,12/8/2016,36,CONV,BMW,1136A,BX,,,BK,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
FHM6833,NY,PAS,12/19/2016,7,4DSD,VOLKS,0251P,BK,,,RD,2016,,,FAILURE TO STOP AT RED LIGHT
99433ME,NY,COM,12/13/2016,46,VAN,FORD,1114A,K,,,WH,2015,,C 32,46B-Double Parking (Com-100Ft)
HCP1871,NY,PAS,12/5/2016,71,4DSD,HYUND,1220P,Q,,,BK,2013,,18 4,71A-Insp Sticker Expired (NYS)
HLY9902,NY,PAS,12/12/2016,38,SUBN,TOYOT,0917A,Q,0830A,0700P,BK,2013,,05 4,38-Failure to Display Muni Rec
HDK6237,NY,OMS,12/27/2016,21,2DSD,FORD,0811A,NY,0800A,0900A,GY,2016,,M 77,21-No Parking (street clean)
AF77612,CT,PAS,12/20/2016,36,4W,CHEVR,1104A,BK,,,WHI,2012,,,PHTO SCHOOL ZN SPEED VIOLATION
GZN9868,NY,PAS,12/29/2016,21,SUBN,CHRYS,0911A,K,0830A,1000A,BLACK,2015,,25 3,21-No Parking (street clean)
HJK2391,NY,PAS,12/29/2016,7,SUBN,FORD,0245A,BX,,,BK,2013,,,FAILURE TO STOP AT RED LIGHT
GMH9071,NY,PAS,12/19/2016,36,4DSD,LEXUS,1054A,QN,,,GY,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
411HLY,FL,PAS,12/16/2016,36,UT,DODGE,1029A,BK,,,SIL,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
BGG8939,NY,PAS,12/9/2016,36,SUBN,HONDA,0136P,BK,,,BL,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
GPX6120,NY,PAS,12/5/2016,36,SUBN,NISSA,0120P,QN,,,WH,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
GDU5341,NY,PAS,12/5/2016,70,SUBN,NISSA,0942A,K,,,BK,2012,,34 3,70A-Reg. Sticker Expired (NYS)
GYS2494,NY,PAS,12/1/2016,36,SUBN,NISSA,0822A,MN,,,WH,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
16514ME,NY,COM,12/14/2016,38,UTIL,FORD,1006A,Q,0900A,0700P,WHITE,2014,,14 4,38-Failure to Display Muni Rec
GUG6280,NY,PAS,12/6/2016,21,SDN,CHEVR,0904A,K,0830A,1000A,WHITE,2014,-,,
HGM9547,NY,MED,12/24/2016,7,4DSD,ME/BE,0317P,BK,,,BL,2014,,,FAILURE TO STOP AT RED LIGHT
T700382C,NY,OMT,12/29/2016,7,SUBN,CHEVR,1101P,BK,,,BK,2015,,,FAILURE TO STOP AT RED LIGHT
GLP4728,NY,PAS,12/29/2016,16,2DSD,HYUND,0150P,NY,0700A,0700P,GY,2016,,77,16A-No Std (Com Veh) Non-COM
CMC1572,NY,PAS,12/23/2016,71,4DSD,ME/BE,0408P,NY,,,BK,2015,,52 1,71A-Insp Sticker Expired (NYS)
HJW2386,NY,PAS,12/7/2016,14,4DSD,NISSA,0220A,BX,,,GY,2012,,J 21,14-No Standing
DFJ8493,NY,PAS,12/30/2016,21,SUBN,TOYOT,0932A,K,0830A,1000A,GREY,2014,,E 32,21-No Parking (street clean)
DZA2553,NY,PAS,12/19/2016,21,SUBN,SUBAR,0840A,K,0830A,1000A,BL,2015,,N 31,21-No Parking (street clean)
2RQ357,OK,PAS,12/15/2016,36,TK,ISUZU,1248P,BK,,,,2013,,,PHTO SCHOOL ZN SPEED VIOLATION
68750MH,NY,COM,12/27/2016,20,VAN,FORD,0235P,Q,,,WH,2016,,O 41,20A-No Parking (Non-COM)
GYX5725,NY,PAS,12/27/2016,38,SUBN,VOLKS,0926P,Q,0700P,1000P,BK,2013,,C 42,38-Failure to Display Muni Rec
